,game,model,experiment,episode,metric,value
13338,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_4,Percentage Completed,0.0
13339,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_4,Main Score,0.0
13340,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Aborted,1.0
13341,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Lose,0.0
13342,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Success,0.0
13343,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Request Count,5.0
13344,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Parsed Request Count,5.0
13345,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Violated Request Count,0.0
13346,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Request Success Ratio,1.0
13347,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Episode Speed,0.0
13348,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Draw,0.0
13349,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Episode Efficiency,0.8
13350,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Episode Reprompt Efficiency,
13351,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Episode Accuracy,0.8
13352,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Episode Parsing Error Share,0.0
13353,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Episode Accepted Moves per Error,4.0
13354,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Percentage Completed,0.043478260869565216
13355,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_1,Main Score,1.3913043478260871
13356,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Aborted,1.0
13357,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Lose,0.0
13358,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Success,0.0
13359,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Request Count,7.0
13360,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Parsed Request Count,7.0
13361,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Violated Request Count,0.0
13362,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Request Success Ratio,1.0
13363,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Episode Speed,0.0
13364,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Draw,0.0
13365,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Episode Efficiency,0.8571428571428571
13366,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Episode Reprompt Efficiency,
13367,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Episode Accuracy,0.8571428571428571
13368,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Episode Parsing Error Share,0.0
13369,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Episode Accepted Moves per Error,6.0
13370,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Percentage Completed,0.32608695652173914
13371,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,23_multiplayer_False_False_False_2,episode_0,Main Score,11.978704525288375
13372,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Aborted,0.0
13373,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Lose,1.0
13374,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Success,0.0
13375,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Request Count,10.0
13376,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Parsed Request Count,10.0
13377,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Violated Request Count,0.0
13378,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Request Success Ratio,1.0
13379,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Episode Speed,1.0
13380,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Draw,0.0
13381,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Episode Efficiency,1.0
13382,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Episode Reprompt Efficiency,
13383,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Episode Accuracy,0.9090909090909091
13384,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Episode Parsing Error Share,0.0
13385,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Episode Accepted Moves per Error,0.0
13386,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Percentage Completed,0.8260869565217391
13387,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_2,Main Score,95.45454545454545
13388,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Aborted,0.0
13389,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Lose,1.0
13390,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Success,0.0
13391,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Request Count,17.0
13392,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Parsed Request Count,17.0
13393,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Violated Request Count,0.0
13394,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Request Success Ratio,1.0
13395,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Episode Speed,0.8502415458937198
13396,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Draw,0.0
13397,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Episode Efficiency,1.0
13398,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Episode Reprompt Efficiency,
13399,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Episode Accuracy,0.9444444444444444
13400,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Episode Parsing Error Share,0.0
13401,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Episode Accepted Moves per Error,0.0
13402,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Percentage Completed,0.9565217391304348
13403,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_3,Main Score,89.73429951690821
13404,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Aborted,0.0
13405,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Lose,0.0
13406,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Success,1.0
13407,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Request Count,6.0
13408,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Parsed Request Count,6.0
13409,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Violated Request Count,0.0
13410,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Request Success Ratio,1.0
13411,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Episode Speed,1.0
13412,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Draw,0.0
13413,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Episode Efficiency,1.0
13414,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Episode Reprompt Efficiency,
13415,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Episode Accuracy,0.8571428571428571
13416,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Episode Parsing Error Share,0.0
13417,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Episode Accepted Moves per Error,0.0
13418,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Percentage Completed,1.0
13419,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_4,Main Score,92.85714285714286
13420,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Aborted,0.0
13421,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Lose,1.0
13422,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Success,0.0
13423,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Request Count,15.0
13424,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Parsed Request Count,15.0
13425,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Violated Request Count,0.0
13426,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Request Success Ratio,1.0
13427,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Episode Speed,0.2608695652173913
13428,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Draw,0.0
13429,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Episode Efficiency,1.0
13430,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Episode Reprompt Efficiency,
13431,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Episode Accuracy,0.9375
13432,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Episode Parsing Error Share,0.0
13433,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Episode Accepted Moves per Error,0.0
13434,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Percentage Completed,0.2608695652173913
13435,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_1,Main Score,59.91847826086957
13436,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Aborted,0.0
13437,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Lose,1.0
13438,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Success,0.0
13439,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Request Count,13.0
13440,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Parsed Request Count,13.0
13441,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Violated Request Count,0.0
13442,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Request Success Ratio,1.0
13443,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Episode Speed,1.0
13444,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Draw,0.0
13445,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Episode Efficiency,1.0
13446,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Episode Reprompt Efficiency,
13447,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Episode Accuracy,0.9285714285714286
13448,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Episode Parsing Error Share,0.0
13449,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Episode Accepted Moves per Error,0.0
13450,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Percentage Completed,0.9130434782608695
13451,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,8_multiplayer_True_True_True_1,episode_0,Main Score,96.42857142857143
13452,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Aborted,1.0
13453,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Lose,0.0
13454,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Success,0.0
13455,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Request Count,20.0
13456,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Parsed Request Count,20.0
13457,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Violated Request Count,0.0
13458,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Request Success Ratio,1.0
13459,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Episode Speed,0.0
13460,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Draw,0.0
13461,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Episode Efficiency,0.95
13462,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Episode Reprompt Efficiency,
13463,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Episode Accuracy,0.85
13464,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Episode Parsing Error Share,0.0
13465,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Episode Accepted Moves per Error,19.0
13466,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Percentage Completed,0.5
13467,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_2,Main Score,20.1875
13468,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Aborted,1.0
13469,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Lose,0.0
13470,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Success,0.0
13471,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Request Count,8.0
13472,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Parsed Request Count,8.0
13473,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Violated Request Count,0.0
13474,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Request Success Ratio,1.0
13475,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Episode Speed,0.0
13476,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Draw,0.0
13477,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Episode Efficiency,0.875
13478,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Episode Reprompt Efficiency,
13479,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Episode Accuracy,0.875
13480,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Episode Parsing Error Share,0.0
13481,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Episode Accepted Moves per Error,7.0
13482,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Percentage Completed,0.41304347826086957
13483,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_3,Main Score,15.811820652173914
13484,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Aborted,1.0
13485,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Lose,0.0
13486,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Success,0.0
13487,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Request Count,15.0
13488,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Parsed Request Count,15.0
13489,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Violated Request Count,0.0
13490,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Request Success Ratio,1.0
13491,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Episode Speed,0.0
13492,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Draw,0.0
13493,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Episode Efficiency,0.9333333333333333
13494,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Episode Reprompt Efficiency,
13495,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Episode Accuracy,0.6
13496,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Episode Parsing Error Share,0.0
13497,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Episode Accepted Moves per Error,14.0
13498,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Percentage Completed,0.41304347826086957
13499,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_4,Main Score,11.565217391304348
13500,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Aborted,1.0
13501,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Lose,0.0
13502,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Success,0.0
13503,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Request Count,12.0
13504,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Parsed Request Count,12.0
13505,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Violated Request Count,0.0
13506,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Request Success Ratio,1.0
13507,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Episode Speed,0.0
13508,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Draw,0.0
13509,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Episode Efficiency,0.9166666666666666
13510,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Episode Reprompt Efficiency,
13511,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Episode Accuracy,0.6666666666666666
13512,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Episode Parsing Error Share,0.0
13513,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Episode Accepted Moves per Error,11.0
13514,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Percentage Completed,0.5
13515,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_1,Main Score,15.277777777777777
13516,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Aborted,1.0
13517,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Lose,0.0
13518,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Success,0.0
13519,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Request Count,2.0
13520,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Parsed Request Count,2.0
13521,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Violated Request Count,0.0
13522,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Request Success Ratio,1.0
13523,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Episode Speed,0.0
13524,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Draw,0.0
13525,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Episode Efficiency,0.5
13526,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Episode Reprompt Efficiency,
13527,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Episode Accuracy,0.5
13528,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Episode Parsing Error Share,0.0
13529,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Episode Accepted Moves per Error,1.0
13530,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Percentage Completed,0.021739130434782608
13531,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,13_multiplayer_True_False_True_2,episode_0,Main Score,0.2717391304347826
13532,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,21_multiplayer_False_False_True_2,episode_2,Aborted,1.0
13533,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,21_multiplayer_False_False_True_2,episode_2,Lose,0.0
13534,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,21_multiplayer_False_False_True_2,episode_2,Success,0.0
13535,ludo,Llama-3-70B-chat-hf-t0.0--programmatic-t0.0,21_multiplayer_False_False_True_2,episode_2,Request Count,2.0
